date,total_steps,source,device_name,device_manufacturer,creation_time
2023-04-17,63,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-18,45,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-19,38,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-20,78,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-21,3773,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-22,5141,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-23,281,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-24,2748,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-25,5934,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-26,85,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-27,613,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-28,169,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-29,4970,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-30,2665,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-01,53,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-02,91,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-03,404,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-04,147,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-05,720,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-06,303,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-07,1103,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-08,122,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-09,65,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-10,59,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-11,6466,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-12,284,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-13,501,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-14,61,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-15,36,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-16,236,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-17,15,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-18,85,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-19,439,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-20,10208,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-21,106,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-22,4532,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-23,4289,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-24,2833,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-25,1342,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-26,1346,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-27,1005,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-28,2214,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-29,348,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-30,878,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-05-31,169,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-01,2480,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-02,2039,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-03,594,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-04,3507,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-05,580,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-06,894,Apple Health App,iPhone,Apple Inc.,00:56:46
2023-06-07,1227,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-08,434,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-09,470,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-10,1198,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-11,1270,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-12,2263,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-13,521,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-14,941,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-15,3167,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-16,927,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-17,752,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-18,921,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-19,133,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-20,580,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-21,689,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-22,3643,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-23,944,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-24,1259,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-25,526,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-26,603,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-27,2429,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-28,3511,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-29,207,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-06-30,2725,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-01,5022,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-02,8242,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-03,8413,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-04,4958,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-05,9063,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-06,3743,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-07,2962,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-08,13036,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-09,58,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-10,737,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-11,1102,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-12,8113,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-13,7971,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-14,4566,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-15,3053,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-16,22,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-17,8125,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-18,9014,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-19,25,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-20,333,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-21,8886,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-22,8585,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-23,1549,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-24,3534,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-25,2617,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-26,2841,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-27,7666,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-28,1252,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-29,7878,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-30,2758,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-07-31,8181,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-08-01,3391,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-08-02,3057,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-08-03,939,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-08-04,6312,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-08-05,10322,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-08-06,3794,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-08-07,4572,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-08-08,4296,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-08-09,2552,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-08-10,131,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-08-11,1644,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-12,3258,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-13,2547,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-14,244,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-15,2333,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-16,591,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-17,114,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-18,297,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-19,8093,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-20,4415,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-21,783,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-22,253,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-23,635,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-24,1388,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-25,84,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-26,2432,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-27,3929,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-28,163,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-29,1354,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-30,165,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-08-31,688,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-01,175,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-02,7151,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-03,2654,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-04,5246,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-05,2105,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-06,8299,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-07,148,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-08,3871,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-09,1058,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-10,2209,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-11,5692,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-12,3909,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-13,9140,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-14,38,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-15,4030,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-16,74,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-17,347,Apple Health App,iPhone,Apple Inc.,04:36:38
2023-09-18,7892,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-09-19,4105,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-09-20,7765,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-09-21,222,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-09-22,253,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-09-23,4390,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-09-24,3281,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-09-25,8328,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-09-26,3176,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-09-27,5599,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-09-28,207,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-09-29,3510,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-09-30,10472,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-01,7495,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-02,3629,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-03,4034,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-04,92,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-05,359,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-06,238,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-07,141,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-08,4405,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-09,220,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-10,127,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-11,174,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-12,36,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-13,117,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-14,5925,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-15,898,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-16,71,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-17,7435,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-18,3089,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-19,95,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-20,3080,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-21,309,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-22,42,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-23,47,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-24,4038,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-25,131,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-26,21,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-27,4816,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-28,7618,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-29,6463,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-30,3468,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-10-31,136,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-01,269,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-02,218,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-03,758,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-04,143,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-05,3200,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-06,3037,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-07,6591,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-08,156,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-09,109,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-10,4755,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-11,77,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-12,2514,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-13,3748,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-14,3555,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-15,3752,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-16,1338,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-17,3708,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-18,708,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-19,79,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-20,3265,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-21,146,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-22,304,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-23,1926,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-24,1198,Apple Health App,iPhone,Apple Inc.,09:04:32
2023-11-25,8012,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-11-26,377,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-11-27,841,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-11-28,2817,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-11-29,7838,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-11-30,663,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-01,34,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-02,236,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-03,233,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-04,5589,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-05,2651,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-06,41,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-07,57,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-08,3357,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-09,2108,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-10,174,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-11,1017,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-12,5547,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-13,3830,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-14,1492,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-15,104,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-16,267,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-17,569,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-18,625,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-19,112,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-20,64,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-21,3185,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-22,258,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-23,1230,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-24,2720,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-25,104,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-26,2242,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-27,126,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-28,128,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-29,74,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-30,138,Apple Health App,iPhone,Apple Inc.,19:27:25
2023-12-31,89,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-01,3920,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-02,5264,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-03,5083,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-04,5851,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-05,149,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-06,157,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-07,189,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-08,206,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-09,1280,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-10,5053,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-11,5555,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-12,4116,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-13,41,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-14,2092,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-15,4051,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-16,194,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-17,4442,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-18,4377,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-19,361,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-20,1183,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-21,362,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-22,4177,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-23,237,Apple Health App,iPhone,Apple Inc.,19:27:25
2024-01-24,8680,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-01-25,5022,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-01-26,247,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-01-27,5939,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-01-28,3417,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-01-29,5120,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-01-30,2789,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-01-31,4709,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-01,4946,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-02,173,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-03,185,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-04,205,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-05,269,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-06,496,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-07,4997,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-08,4372,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-09,5406,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-10,412,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-11,853,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-12,155,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-13,202,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-14,6750,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-15,4596,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-16,5211,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-17,4138,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-18,488,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-19,191,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-20,141,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-21,3896,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-22,4421,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-23,4306,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-24,536,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-25,415,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-26,85,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-27,647,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-28,4727,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-02-29,5434,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-01,3863,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-02,1511,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-03,576,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-04,5144,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-05,99,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-06,7448,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-07,5679,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-08,167,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-09,4184,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-10,2450,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-11,5945,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-12,6338,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-13,6331,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-14,7363,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-15,7039,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-16,2358,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-17,99,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-18,6573,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-19,585,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-20,6488,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-21,116,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-22,9141,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-23,1571,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-24,154,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-25,118,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-26,130,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-27,8336,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-28,10087,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-29,69,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-30,2853,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-03-31,136,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-01,7380,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-02,107,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-03,8583,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-04,3518,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-05,7456,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-06,25,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-07,173,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-08,6801,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-09,49,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-10,10174,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-11,8999,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-12,2010,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-13,76,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-14,9586,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-15,7669,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-16,219,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-17,10406,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-18,6292,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-19,5521,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-20,5919,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-21,5416,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-22,14287,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-23,3007,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-24,8591,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-25,13330,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-26,7727,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-27,309,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-28,12916,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-29,105,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-04-30,4665,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-01,7387,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-02,86,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-03,1000,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-04,725,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-05,2689,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-06,438,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-07,1913,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-08,142,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-09,9496,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-10,7788,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-11,1536,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-12,916,Apple Health App,iPhone,Apple Inc.,17:44:03
